,Unnamed: 0,Source,State,Year,Species,Latitude,Longitude,public_positional_accuracy
5133,5133,I-naturalist,California,2019,Harmonia axyridis,34.1562221667,-118.4591616667,10.0
5134,5134,I-naturalist,California,2019,Coccinella septempunctata,34.1615138333,-118.4998383333,10.0
5135,5135,I-naturalist,California,2019,Harmonia axyridis,34.17912,-118.17685,65.0
5136,5136,I-naturalist,California,2019,Coccinella septempunctata,34.1910133333,-118.505425,0.0
5137,5137,I-naturalist,California,2019,Coccinella septempunctata,34.20232,-118.209725,24.0
5138,5138,I-naturalist,California,2019,Coccinella septempunctata,34.2206050999,-118.6497251359,1.0
5139,5139,I-naturalist,California,2019,Harmonia axyridis,34.2371046242,-118.3712230896,8.0
5140,5140,I-naturalist,California,2019,Coccinella septempunctata,34.26637,-118.626405,0.0
5141,5141,I-naturalist,California,2019,Coccinella septempunctata,34.2825866667,-118.70043,16.0
5142,5142,I-naturalist,California,2019,Coccinella septempunctata,34.356369799,-118.4503434179,25.0
5143,5143,I-naturalist,California,2019,Harmonia axyridis,34.3873216667,-119.5140616667,5.0
5144,5144,I-naturalist,California,2019,Coccinella septempunctata,34.408292,-119.8492728,4.0
5145,5145,I-naturalist,California,2019,Coccinella septempunctata,34.4192500024,-118.6174916667,22.0
5146,5146,I-naturalist,California,2019,Coccinella septempunctata,34.4558833333,-119.70887,10.0
5147,5147,I-naturalist,California,2019,Coccinella septempunctata,34.5951616667,-120.1444333333,6.0
5148,5148,I-naturalist,California,2019,Harmonia axyridis,35.1036512887,-120.6056189447,75.0
5149,5149,I-naturalist,California,2019,Harmonia axyridis,35.2487105736,-120.6823057543,696.0
5150,5150,I-naturalist,California,2019,Coccinella septempunctata,35.8716640682,-116.2347864729,15.0
5151,5151,I-naturalist,California,2019,Coccinella septempunctata,36.49405,-117.6307216667,0.0
5152,5152,I-naturalist,California,2019,Coccinella septempunctata,36.6360008334,-121.7797736361,294.0
5153,5153,I-naturalist,California,2019,Coccinella septempunctata,36.8229966667,-121.73378,5.0
5154,5154,I-naturalist,California,2019,Coccinella septempunctata,36.9529155721,-122.0634190603,84.0
5155,5155,I-naturalist,California,2019,Coccinella septempunctata,36.9550027778,-122.0596694444,5.0
5156,5156,I-naturalist,California,2019,Coccinella septempunctata,36.9577866667,-122.0625445,5.0
5157,5157,I-naturalist,California,2019,Coccinella septempunctata,36.96023,-122.0603028333,5.0
5158,5158,I-naturalist,California,2019,Harmonia axyridis,36.9688353561,-122.0172927459,31.0
5159,5159,I-naturalist,California,2019,Coccinella septempunctata,36.9827416667,-122.069375,5.0
5160,5160,I-naturalist,California,2019,Coccinella septempunctata,36.98825,-121.924995,8.0
5161,5161,I-naturalist,California,2019,Coccinella septempunctata,37.1187718887,-122.3127933563,191.0
5162,5162,I-naturalist,California,2019,Harmonia axyridis,37.2273966667,-121.858575,8.0
5163,5163,I-naturalist,California,2019,Coccinella septempunctata,37.247953415,-121.8726356186,32.0
5164,5164,I-naturalist,California,2019,Harmonia axyridis,37.29388,-121.92363,10.0
5165,5165,I-naturalist,California,2019,Harmonia axyridis,37.3195724487,-122.0747299194,0.0
5166,5166,I-naturalist,California,2019,Coccinella septempunctata,37.3300839309,-122.114331443,30.0
5167,5167,I-naturalist,California,2019,Harmonia axyridis,37.338955,-121.9212883333,6.0
5168,5168,I-naturalist,California,2019,Harmonia axyridis,37.35583,-121.8742666667,6.0
5169,5169,I-naturalist,California,2019,Coccinella septempunctata,37.38092,-122.1133945,131.0
5170,5170,I-naturalist,California,2019,Coccinella septempunctata,37.3859963799,-122.1091967729,10.0
5171,5171,I-naturalist,California,2019,Harmonia axyridis,37.4041217684,-121.9727789153,42.0
5172,5172,I-naturalist,California,2019,Coccinella septempunctata,37.4084783333,-121.7850333333,5.0
5173,5173,I-naturalist,California,2019,Harmonia axyridis,37.4225120544,-122.0856933594,0.0
5174,5174,I-naturalist,California,2019,Coccinella septempunctata,37.43135,-122.08635,12.0
5175,5175,I-naturalist,California,2019,Coccinella septempunctata,37.44146,-122.0932183333,0.0
5176,5176,I-naturalist,California,2019,Harmonia axyridis,37.4566311961,-121.866507,31.0
5177,5177,I-naturalist,California,2019,Coccinella septempunctata,37.471595,-122.239555,30.0
5178,5178,I-naturalist,California,2019,Coccinella septempunctata,37.490083566,-122.1723312793,5.0
5179,5179,I-naturalist,California,2019,Harmonia axyridis,37.4993186979,-120.8302092313,8.0
5180,5180,I-naturalist,California,2019,Harmonia axyridis,37.5229383333,-122.2637116667,10.0
5181,5181,I-naturalist,California,2019,Harmonia axyridis,37.5432492046,-122.3164504766,9.0
5182,5182,I-naturalist,California,2019,Harmonia axyridis,37.5746695409,-122.2979707308,8.0
5183,5183,I-naturalist,California,2019,Coccinella septempunctata,37.6235490293,-122.1374521685,5.0
5184,5184,I-naturalist,California,2019,Coccinella septempunctata,37.6735933101,-122.3886824536,19.0
5185,5185,I-naturalist,California,2019,Coccinella septempunctata,37.6926027269,-122.1457194798,48.0
5186,5186,I-naturalist,California,2019,Coccinella septempunctata,37.7006643825,-121.7420952303,5.0
5187,5187,I-naturalist,California,2019,Coccinella septempunctata,37.714795,-122.37768667,5.0
5188,5188,I-naturalist,California,2019,Coccinella septempunctata,37.7186042117,-122.5009756443,5.0
5189,5189,I-naturalist,California,2019,Coccinella septempunctata,37.73867,-122.37402167,8.0
5190,5190,I-naturalist,California,2019,Coccinella septempunctata,37.7428048902,-122.4433060442,20.0
5191,5191,I-naturalist,California,2019,Harmonia axyridis,37.75947,-122.4635383333,6.0
5192,5192,I-naturalist,California,2019,Harmonia axyridis,37.7660666667,-122.468925,24.0
5193,5193,I-naturalist,California,2019,Coccinella septempunctata,37.7714562004,-122.4922219482,405.0
5194,5194,I-naturalist,California,2019,Coccinella septempunctata,37.7803883333,-122.513625,5.0
5195,5195,I-naturalist,California,2019,Harmonia axyridis,37.7930444444,-122.2623361111,0.0
5196,5196,I-naturalist,California,2019,Coccinella septempunctata,37.8023507798,-122.4126575689,6.0
5197,5197,I-naturalist,California,2019,Harmonia axyridis,37.8077,-122.259033,0.0
5198,5198,I-naturalist,California,2019,Harmonia axyridis,37.8205325119,-122.2340941613,6.0
5199,5199,I-naturalist,California,2019,Harmonia axyridis,37.8325883333,-122.53602,5.0
5200,5200,I-naturalist,California,2019,Coccinella septempunctata,37.8594742735,-122.580222568,15.0
5201,5201,I-naturalist,California,2019,Harmonia axyridis,37.8732945456,-122.2618412286,32.0
5202,5202,I-naturalist,California,2019,Coccinella septempunctata,37.879322052,-121.9205093384,0.0
5203,5203,I-naturalist,California,2019,Coccinella septempunctata,37.8894561064,-122.317780601,5.0
5204,5204,I-naturalist,California,2019,Coccinella septempunctata,37.9111675406,-121.9373934903,5.0
5205,5205,I-naturalist,California,2019,Harmonia axyridis,37.91976148,-122.49447935,6.0
5206,5206,I-naturalist,California,2019,Harmonia axyridis,37.9254054185,-122.6772202459,5.0
5207,5207,I-naturalist,California,2019,Harmonia axyridis,37.9372033333,-122.5189533333,32.0
5208,5208,I-naturalist,California,2019,Coccinella septempunctata,37.9530667938,-118.9817265824,5.0
5209,5209,I-naturalist,California,2019,Coccinella septempunctata,37.9767583333,-122.5343033333,5.0
5210,5210,I-naturalist,California,2019,Coccinella septempunctata,38.0095833333,-122.523475,6.0
5211,5211,I-naturalist,California,2019,Harmonia axyridis,38.04047217,-122.79997167,0.0
5212,5212,I-naturalist,California,2019,Harmonia axyridis,38.0643444,-122.8050665,189.0
5213,5213,I-naturalist,California,2019,Coccinella septempunctata,38.118812561,-122.9545516968,0.0
5214,5214,I-naturalist,California,2019,Coccinella septempunctata,38.1818583333,-122.2766866667,0.0
5215,5215,I-naturalist,California,2019,Harmonia axyridis,38.2655929191,-121.439322866,8.0
5216,5216,I-naturalist,California,2019,Coccinella septempunctata,38.3191321601,-123.0360369277,31.0
5217,5217,I-naturalist,California,2019,Harmonia axyridis,38.3432272442,-122.5312138761,8.0
5218,5218,I-naturalist,California,2019,Harmonia axyridis,38.3610641817,-122.2586145905,5.0
5219,5219,I-naturalist,California,2019,Harmonia axyridis,38.4257750726,-121.4227974416,5.0
5220,5220,I-naturalist,California,2019,Harmonia axyridis,38.45468091,-122.77085997,7.0
5221,5221,I-naturalist,California,2019,Harmonia axyridis,38.5267253997,-121.8047553836,95.0
5222,5222,I-naturalist,California,2019,Coccinella septempunctata,38.5352216667,-121.7209466667,10.0
5223,5223,I-naturalist,California,2019,Harmonia axyridis,38.5373083333,-121.7476583333,5.0
5224,5224,I-naturalist,California,2019,Harmonia axyridis,38.5395370547,-121.747774802,8.0
5225,5225,I-naturalist,California,2019,Coccinella septempunctata,38.5409347946,-121.7531854102,5.0
5226,5226,I-naturalist,California,2019,Coccinella septempunctata,38.5424883333,-121.7639533333,5.0
5227,5227,I-naturalist,California,2019,Coccinella septempunctata,38.54460495,-121.7443171,9.0
5228,5228,I-naturalist,California,2019,Coccinella septempunctata,38.5512542725,-121.4549484253,0.0
5229,5229,I-naturalist,California,2019,Harmonia axyridis,38.5585666667,-121.7587583333,4.0
5230,5230,I-naturalist,California,2019,Harmonia axyridis,38.566043641,-121.367562269,53.0
5231,5231,I-naturalist,California,2019,Harmonia axyridis,38.5721403242,-121.4104788688,65.0
5232,5232,I-naturalist,California,2019,Harmonia axyridis,38.6130418064,-122.7841284458,61.0
5233,5233,I-naturalist,California,2019,Harmonia axyridis,38.6284637451,-121.5443725586,0.0
5234,5234,I-naturalist,California,2019,Harmonia axyridis,38.6722106043,-121.7765635449,65.0
5235,5235,I-naturalist,California,2019,Harmonia axyridis,38.6730232239,-121.7757034302,0.0
5236,5236,I-naturalist,California,2019,Coccinella septempunctata,38.6818503868,-121.072431123,5.0
5237,5237,I-naturalist,California,2019,Coccinella septempunctata,38.7660966667,-121.3319866667,30.0
5238,5238,I-naturalist,California,2019,Coccinella septempunctata,38.9307800671,-119.968736639,53.0
5239,5239,I-naturalist,California,2019,Coccinella septempunctata,39.1044039473,-123.1525009723,12.0
5240,5240,I-naturalist,California,2019,Coccinella septempunctata,39.227525,-123.762725,0.0
5241,5241,I-naturalist,California,2019,Harmonia axyridis,39.7427695833,-121.8175007222,0.0
5242,5242,I-naturalist,California,2019,Harmonia axyridis,40.67690812,-124.2066729,9.0
5243,5243,I-naturalist,California,2019,Harmonia axyridis,40.85117506,-124.08816508,7.0
5244,5244,I-naturalist,California,2019,Coccinella septempunctata,40.8613930224,-124.093235247,5.0
5245,5245,I-naturalist,California,2019,Coccinella septempunctata,40.86276782,-124.09337213,9.0
5246,5246,I-naturalist,California,2019,Coccinella septempunctata,40.9860877991,-120.2432250977,0.0
5247,5247,I-naturalist,California,2020,Coccinella septempunctata,32.5541688705,-117.0634117611,10.0
5248,5248,I-naturalist,California,2020,Coccinella septempunctata,32.60809,-116.70062,5.0
5249,5249,I-naturalist,California,2020,Coccinella septempunctata,32.63,-117.108055,0.0
5250,5250,I-naturalist,California,2020,Harmonia axyridis,32.6972212407,-117.1289567486,14.0
5251,5251,I-naturalist,California,2020,Harmonia axyridis,32.7176793628,-116.9277347848,5.0
5252,5252,I-naturalist,California,2020,Coccinella septempunctata,32.7263270061,-117.2380656206,8.0
5253,5253,I-naturalist,California,2020,Coccinella septempunctata,32.7396603489,-116.9315552502,15.0
5254,5254,I-naturalist,California,2020,Coccinella septempunctata,32.7571609226,-116.930114933,124.0
5255,5255,I-naturalist,California,2020,Harmonia axyridis,32.7723408577,-116.9164272727,2.0
5256,5256,I-naturalist,California,2020,Coccinella septempunctata,32.7813055763,-116.852229357,5.0
5257,5257,I-naturalist,California,2020,Coccinella septempunctata,32.8160833198,-116.87617932,5.0
5258,5258,I-naturalist,California,2020,Coccinella septempunctata,32.8447,-116.984535,0.0
5259,5259,I-naturalist,California,2020,Coccinella septempunctata,32.8853090046,-117.2298151964,65.0
5260,5260,I-naturalist,California,2020,Coccinella septempunctata,32.9261908075,-117.2505076603,5.0
5261,5261,I-naturalist,California,2020,Coccinella septempunctata,32.9562545931,-117.2047156468,10.0
5262,5262,I-naturalist,California,2020,Coccinella septempunctata,32.9992333333,-116.8678833333,0.0
5263,5263,I-naturalist,California,2020,Coccinella septempunctata,33.0532118,-117.0612208,229.0
5264,5264,I-naturalist,California,2020,Coccinella septempunctata,33.1156351821,-117.2027325236,15.0
5265,5265,I-naturalist,California,2020,Harmonia axyridis,33.16983333,-117.13040283,65.0
5266,5266,I-naturalist,California,2020,Harmonia axyridis,33.2059628,-116.9890898,0.0
5267,5267,I-naturalist,California,2020,Coccinella septempunctata,33.2704162598,-116.422088623,0.0
5268,5268,I-naturalist,California,2020,Coccinella septempunctata,33.3656,-116.4157083333,0.0
5269,5269,I-naturalist,California,2020,Harmonia axyridis,33.497460671,-117.149055059,797.0
5270,5270,I-naturalist,California,2020,Coccinella septempunctata,33.5490143856,-117.7253344915,36.0
5271,5271,I-naturalist,California,2020,Harmonia axyridis,33.5637694444,-117.7674166667,8.0
5272,5272,I-naturalist,California,2020,Coccinella septempunctata,33.5945361111,-116.2575916667,5.0
5273,5273,I-naturalist,California,2020,Coccinella septempunctata,33.61365833,-116.26298667,10.0
5274,5274,I-naturalist,California,2020,Harmonia axyridis,33.6553972222,-117.8599944444,0.0
5275,5275,I-naturalist,California,2020,Harmonia axyridis,33.6649779976,-117.8470866849,30.0
5276,5276,I-naturalist,California,2020,Harmonia axyridis,33.6732219765,-117.7488790267,5.0
5277,5277,I-naturalist,California,2020,Harmonia axyridis,33.6945198971,-117.9339768545,24.0
5278,5278,I-naturalist,California,2020,Coccinella septempunctata,33.71458333,-116.25303667,4.0
5279,5279,I-naturalist,California,2020,Coccinella septempunctata,33.74850363,-118.30861371,3.0
5280,5280,I-naturalist,California,2020,Coccinella septempunctata,33.759495,-116.19550333,15.0
5281,5281,I-naturalist,California,2020,Coccinella septempunctata,33.7694584723,-116.5160524428,195.0
5282,5282,I-naturalist,California,2020,Coccinella septempunctata,33.77648667,-118.343445,5.0
5283,5283,I-naturalist,California,2020,Coccinella septempunctata,33.7797090691,-118.417950282,10.0
5284,5284,I-naturalist,California,2020,Harmonia axyridis,33.7876388983,-118.0978166461,19.0
5285,5285,I-naturalist,California,2020,Coccinella septempunctata,33.7984914883,-116.2868842067,0.0
5286,5286,I-naturalist,California,2020,Coccinella septempunctata,33.80314667,-118.31902167,10.0
5287,5287,I-naturalist,California,2020,Harmonia axyridis,33.81178674,-118.0328339338,18.0
5288,5288,I-naturalist,California,2020,Harmonia axyridis,33.8197090449,-118.0898437319,14.0
5289,5289,I-naturalist,California,2020,Coccinella septempunctata,33.8263943067,-118.3446903527,230.0
5290,5290,I-naturalist,California,2020,Coccinella septempunctata,33.82791167,-116.29424167,5.0
5291,5291,I-naturalist,California,2020,Coccinella septempunctata,33.8335610368,-116.4941763506,30.0
5292,5292,I-naturalist,California,2020,Harmonia axyridis,33.8434763672,-118.0986156968,5.0
5293,5293,I-naturalist,California,2020,Harmonia axyridis,33.86632,-117.68905,0.0
5294,5294,I-naturalist,California,2020,Harmonia axyridis,33.8745644614,-118.293209663,191.0
5295,5295,I-naturalist,California,2020,Coccinella septempunctata,33.884277462,-118.3698742837,15.0
5296,5296,I-naturalist,California,2020,Coccinella septempunctata,33.891605,-117.304505,5.0
5297,5297,I-naturalist,California,2020,Harmonia axyridis,33.8984388889,-117.5072027778,0.0
5298,5298,I-naturalist,California,2020,Harmonia axyridis,33.8985027778,-117.5071694444,0.0
5299,5299,I-naturalist,California,2020,Harmonia axyridis,33.8985555556,-117.5072194444,0.0
5300,5300,I-naturalist,California,2020,Harmonia axyridis,33.9007483333,-118.3955133333,0.0
5301,5301,I-naturalist,California,2020,Harmonia axyridis,33.9165301944,-118.0657428333,0.0
5302,5302,I-naturalist,California,2020,Coccinella septempunctata,33.931527,-117.6015069722,0.0
5303,5303,I-naturalist,California,2020,Harmonia axyridis,33.93987833,-117.96721667,10.0
5304,5304,I-naturalist,California,2020,Harmonia axyridis,33.9627114027,-117.4997971952,30.0
5305,5305,I-naturalist,California,2020,Harmonia axyridis,33.9711381531,-117.3809290677,526.0
5306,5306,I-naturalist,California,2020,Coccinella septempunctata,33.9799,-118.40293833,10.0
5307,5307,I-naturalist,California,2020,Harmonia axyridis,33.9864968406,-117.371243159,85.0
5308,5308,I-naturalist,California,2020,Coccinella septempunctata,34.00180555,-118.29837833,7.0
5309,5309,I-naturalist,California,2020,Harmonia axyridis,34.0111579895,-118.3208389282,0.0
5310,5310,I-naturalist,California,2020,Coccinella septempunctata,34.0117631627,-117.9973782518,24.0
5311,5311,I-naturalist,California,2020,Coccinella septempunctata,34.0157220707,-119.361267462,120.0
5312,5312,I-naturalist,California,2020,Harmonia axyridis,34.0208316173,-118.1551067904,7.0
5313,5313,I-naturalist,California,2020,Harmonia axyridis,34.0265934361,-117.125617303,33.0
5314,5314,I-naturalist,California,2020,Harmonia axyridis,34.0322805,-118.45256167,10.0
5315,5315,I-naturalist,California,2020,Harmonia axyridis,34.0372355466,-118.2025426069,16.0
5316,5316,I-naturalist,California,2020,Coccinella septempunctata,34.0420445,-118.19785333,5.0
5317,5317,I-naturalist,California,2020,Coccinella septempunctata,34.04676212,-118.9331867081,10.0
5318,5318,I-naturalist,California,2020,Harmonia axyridis,34.0545763914,-118.2726858194,65.0
5319,5319,I-naturalist,California,2020,Harmonia axyridis,34.0546788221,-118.272645194,65.0
5320,5320,I-naturalist,California,2020,Harmonia axyridis,34.0547909019,-118.2727447115,65.0
5321,5321,I-naturalist,California,2020,Harmonia axyridis,34.0568581315,-117.9261487875,8.0
5322,5322,I-naturalist,California,2020,Harmonia axyridis,34.05905833,-118.36928667,10.0
5323,5323,I-naturalist,California,2020,Harmonia axyridis,34.0610288889,-117.1653511111,0.0
5324,5324,I-naturalist,California,2020,Harmonia axyridis,34.0668656,-118.1680938,0.0
5325,5325,I-naturalist,California,2020,Coccinella septempunctata,34.0702766049,-118.4060534896,82.0
5326,5326,I-naturalist,California,2020,Coccinella septempunctata,34.0768900131,-117.1254779021,28.0
5327,5327,I-naturalist,California,2020,Harmonia axyridis,34.0825277778,-117.7254416667,5.0
5328,5328,I-naturalist,California,2020,Coccinella septempunctata,34.0843889223,-117.1779482067,16.0
5329,5329,I-naturalist,California,2020,Coccinella septempunctata,34.09113617,-118.24578,15.0
5330,5330,I-naturalist,California,2020,Harmonia axyridis,34.0953395706,-117.703555766,16.0
5331,5331,I-naturalist,California,2020,Coccinella septempunctata,34.10181383,-117.38017167,12.0
5332,5332,I-naturalist,California,2020,Harmonia axyridis,34.1106136855,-118.2157025859,17.0
5333,5333,I-naturalist,California,2020,Coccinella septempunctata,34.1125555,-117.14681117,4.0
5334,5334,I-naturalist,California,2020,Harmonia axyridis,34.1174083333,-117.7179944444,5.0
5335,5335,I-naturalist,California,2020,Harmonia axyridis,34.1242784588,-118.2351508575,28.0
5336,5336,I-naturalist,California,2020,Harmonia axyridis,34.1261733431,-117.8545119613,8.0
5337,5337,I-naturalist,California,2020,Harmonia axyridis,34.1348274398,-118.1879821471,12.0
5338,5338,I-naturalist,California,2020,Harmonia axyridis,34.1400883327,-117.5485886188,8.0
5339,5339,I-naturalist,California,2020,Coccinella septempunctata,34.1442445,-117.6942833333,0.0
5340,5340,I-naturalist,California,2020,Coccinella septempunctata,34.1492303188,-118.5669742607,15.0
5341,5341,I-naturalist,California,2020,Coccinella septempunctata,34.1548848572,-116.4879315813,5.0
5342,5342,I-naturalist,California,2020,Coccinella septempunctata,34.1597029846,-119.0460574162,5.0
5343,5343,I-naturalist,California,2020,Harmonia axyridis,34.1648312845,-118.5098761228,30.0
5344,5344,I-naturalist,California,2020,Harmonia axyridis,34.1740617586,-118.7582197495,65.0
5345,5345,I-naturalist,California,2020,Harmonia axyridis,34.1791166667,-118.1177666667,8.0
5346,5346,I-naturalist,California,2020,Harmonia axyridis,34.1850108655,-118.1008559818,8.0
5347,5347,I-naturalist,California,2020,Coccinella septempunctata,34.1908444444,-118.1765361111,5.0
5348,5348,I-naturalist,California,2020,Harmonia axyridis,34.1951082505,-118.1496790051,590.0
5349,5349,I-naturalist,California,2020,Harmonia axyridis,34.20144667,-118.21220333,4.0
5350,5350,I-naturalist,California,2020,Coccinella septempunctata,34.21083333,-118.79527167,5.0
5351,5351,I-naturalist,California,2020,Coccinella septempunctata,34.2158193045,-118.1482782215,263.0
5352,5352,I-naturalist,California,2020,Harmonia axyridis,34.2212849267,-119.1822471806,15.0
5353,5353,I-naturalist,California,2020,Coccinella septempunctata,34.2293085251,-118.8757233687,10.0
5354,5354,I-naturalist,California,2020,Harmonia axyridis,34.2332137436,-118.2280503648,22.0
5355,5355,I-naturalist,California,2020,Coccinella septempunctata,34.26067833,-118.38279667,5.0
5356,5356,I-naturalist,California,2020,Coccinella septempunctata,34.276198824,-118.2996880304,91.0
5357,5357,I-naturalist,California,2020,Coccinella septempunctata,34.31252,-118.92624667,7.0
5358,5358,I-naturalist,California,2020,Harmonia axyridis,34.3929054834,-118.5905609345,5.0
5359,5359,I-naturalist,California,2020,Coccinella septempunctata,34.411601,-119.849352,0.0
5360,5360,I-naturalist,California,2020,Coccinella septempunctata,34.414955,-118.92868833,4.0
5361,5361,I-naturalist,California,2020,Coccinella septempunctata,34.4494333333,-118.1435611111,30.0
5362,5362,I-naturalist,California,2020,Coccinella septempunctata,34.47400833,-118.62124167,0.0
5363,5363,I-naturalist,California,2020,Coccinella septempunctata,34.6189133183,-118.198338001,27.0
5364,5364,I-naturalist,California,2020,Coccinella septempunctata,34.8134359,-119.1270046,392.0
5365,5365,I-naturalist,California,2020,Coccinella septempunctata,35.1735656474,-118.6310422036,131.0
5366,5366,I-naturalist,California,2020,Harmonia axyridis,36.19590081,-119.30768077,8.0
5367,5367,I-naturalist,California,2020,Coccinella septempunctata,36.49336667,-121.17321667,5.0
5368,5368,I-naturalist,California,2020,Harmonia axyridis,36.5947777778,-121.8342777778,0.0
5369,5369,I-naturalist,California,2020,Harmonia axyridis,36.74337,-119.572875,10.0
5370,5370,I-naturalist,California,2020,Harmonia axyridis,36.8351502383,-119.6586739373,5.0
5371,5371,I-naturalist,California,2020,Harmonia axyridis,36.911,-121.7819361111,0.0
5372,5372,I-naturalist,California,2020,Coccinella septempunctata,36.9559027778,-121.4293777778,0.0
5373,5373,I-naturalist,California,2020,Coccinella septempunctata,36.96445,-122.00966667,11.0
5374,5374,I-naturalist,California,2020,Harmonia axyridis,36.9788805676,-122.0043402538,41.0
5375,5375,I-naturalist,California,2020,Coccinella septempunctata,37.03502314,-122.22796969,11.0
5376,5376,I-naturalist,California,2020,Coccinella septempunctata,37.1598907778,-121.8969888889,0.0
5377,5377,I-naturalist,California,2020,Coccinella septempunctata,37.2051056987,-121.7488033126,8.0
5378,5378,I-naturalist,California,2020,Harmonia axyridis,37.2283333333,-121.8812716667,0.0
5379,5379,I-naturalist,California,2020,Coccinella septempunctata,37.2493642755,-121.8708856032,10.0
5380,5380,I-naturalist,California,2020,Coccinella septempunctata,37.2654770063,-120.8501778564,5.0
5381,5381,I-naturalist,California,2020,Harmonia axyridis,37.2861361511,-121.9386980286,21.0
5382,5382,I-naturalist,California,2020,Coccinella septempunctata,37.30591667,-121.8031,84.0
5383,5383,I-naturalist,California,2020,Coccinella septempunctata,37.3255588279,-122.0785301617,61.0
5384,5384,I-naturalist,California,2020,Harmonia axyridis,37.32951667,-121.93640833,0.0
5385,5385,I-naturalist,California,2020,Harmonia axyridis,37.333705,-121.929475,0.0
5386,5386,I-naturalist,California,2020,Harmonia axyridis,37.3571645997,-121.9548929,0.0
5387,5387,I-naturalist,California,2020,Harmonia axyridis,37.3668138889,-122.0447888889,0.0
5388,5388,I-naturalist,California,2020,Harmonia axyridis,37.38567,-122.00971112,25.0
5389,5389,I-naturalist,California,2020,Harmonia axyridis,37.4040455092,-122.1027671826,19.0
5390,5390,I-naturalist,California,2020,Coccinella septempunctata,37.406552,-121.997274,0.0
5391,5391,I-naturalist,California,2020,Coccinella septempunctata,37.41988,-122.014545,0.0
5392,5392,I-naturalist,California,2020,Harmonia axyridis,37.4271133333,-122.1650555,10.0
5393,5393,I-naturalist,California,2020,Coccinella septempunctata,37.4333183333,-122.0674766667,0.0
5394,5394,I-naturalist,California,2020,Coccinella septempunctata,37.4473583333,-122.1305611111,0.0
5395,5395,I-naturalist,California,2020,Coccinella septempunctata,37.4620005115,-122.1581991867,177.0
5396,5396,I-naturalist,California,2020,Coccinella septempunctata,37.480475,-118.60797167,5.0
5397,5397,I-naturalist,California,2020,Harmonia axyridis,37.5035360596,-120.8443629743,10.0
5398,5398,I-naturalist,California,2020,Coccinella septempunctata,37.5313554506,-122.3046556863,19.0
5399,5399,I-naturalist,California,2020,Coccinella septempunctata,37.55073,-122.308655,6.0
5400,5400,I-naturalist,California,2020,Coccinella septempunctata,37.55726167,-122.24765,16.0
5401,5401,I-naturalist,California,2020,Coccinella septempunctata,37.5741849363,-122.2839557948,8.0
5402,5402,I-naturalist,California,2020,Coccinella septempunctata,37.62078667,-122.495445,16.0
5403,5403,I-naturalist,California,2020,Harmonia axyridis,37.64541667,-120.99713833,14.0
5404,5404,I-naturalist,California,2020,Harmonia axyridis,37.6721714633,-121.7687092344,21.0
5405,5405,I-naturalist,California,2020,Harmonia axyridis,37.69902,-120.96373667,6.0
5406,5406,I-naturalist,California,2020,Coccinella septempunctata,37.712855,-122.42723,4.0
5407,5407,I-naturalist,California,2020,Coccinella septempunctata,37.71307,-122.42746667,20.0
5408,5408,I-naturalist,California,2020,Harmonia axyridis,37.7193009,-121.4674368,22.0
5409,5409,I-naturalist,California,2020,Harmonia axyridis,37.7315963299,-122.3963470693,65.0
5410,5410,I-naturalist,California,2020,Coccinella septempunctata,37.73505,-122.49888667,65.0
5411,5411,I-naturalist,California,2020,Harmonia axyridis,37.741267,-122.445665,0.0
5412,5412,I-naturalist,California,2020,Coccinella septempunctata,37.746987282,-121.9210026156,782.0
5413,5413,I-naturalist,California,2020,Coccinella septempunctata,37.7546757999,-122.4865186216,15.0
5414,5414,I-naturalist,California,2020,Harmonia axyridis,37.76430833,-122.45106333,7.0
5415,5415,I-naturalist,California,2020,Harmonia axyridis,37.7696697242,-122.4663904611,22.0
5416,5416,I-naturalist,California,2020,Harmonia axyridis,37.7718550832,-122.4550272459,5.0
5417,5417,I-naturalist,California,2020,Harmonia axyridis,37.77735,-122.4093583333,0.0
5418,5418,I-naturalist,California,2020,Harmonia axyridis,37.786175,-122.45880833,6.0
5419,5419,I-naturalist,California,2020,Harmonia axyridis,37.7936588555,-122.1955163509,118.0
5420,5420,I-naturalist,California,2020,Harmonia axyridis,37.8036501924,-122.2301835465,65.0
5421,5421,I-naturalist,California,2020,Coccinella septempunctata,37.819523,-122.245454,6.0
5422,5422,I-naturalist,California,2020,Harmonia axyridis,37.8398335632,-122.226200346,10.0
5423,5423,I-naturalist,California,2020,Harmonia axyridis,37.86632347,-122.2480913,8.0
5424,5424,I-naturalist,California,2020,Coccinella septempunctata,37.8739434634,-122.2583002212,65.0
5425,5425,I-naturalist,California,2020,Coccinella septempunctata,37.8772316667,-122.218175,30.0
5426,5426,I-naturalist,California,2020,Coccinella septempunctata,37.889675,-122.5754,4.0
5427,5427,I-naturalist,California,2020,Harmonia axyridis,37.9067684161,-122.3032975646,65.0
5428,5428,I-naturalist,California,2020,Harmonia axyridis,37.91417,-122.2778166667,5.0
5429,5429,I-naturalist,California,2020,Coccinella septempunctata,37.9288755,-122.2950126,191.0
5430,5430,I-naturalist,California,2020,Coccinella septempunctata,37.95085333,-121.86480833,4.0
5431,5431,I-naturalist,California,2020,Harmonia axyridis,37.9747330893,-122.5620111194,52.0
5432,5432,I-naturalist,California,2020,Coccinella septempunctata,37.9831222222,-122.6050361111,0.0
